item,wdLabel,coord,www,layer,article,img,SCBkommun
http://www.wikidata.org/entity/Q499421,Skara kommun,Point(13.433333333 58.383333333),http://www.skara.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Skara_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Stadshuset%20i%20Skara.jpg, https://kommunsiffror.scb.se/?id1=1495&id2=null
http://www.wikidata.org/entity/Q499435,Karlsborgs kommun,Point(14.516666666 58.533333333),https://www.karlsborg.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Karlsborgs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Karlsborgs%20kommunhus%2001.jpg, https://kommunsiffror.scb.se/?id1=1637&id2=null
http://www.wikidata.org/entity/Q499435,Karlsborgs kommun,Point(14.516666666 58.533333333),https://www.karlsborg.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Karlsborgs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Karlsborgs%20kommunhus%2001.jpg, https://kommunsiffror.scb.se/?id1=1446&id2=null
http://www.wikidata.org/entity/Q894327,Borås kommun,Point(12.933333333 57.716666666),https://www.boras.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Bor%C3%A5s_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Rathaus%20Bor%C3%A5s.jpg, https://kommunsiffror.scb.se/?id1=1583&id2=null
http://www.wikidata.org/entity/Q894327,Borås kommun,Point(12.933333333 57.716666666),https://www.boras.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Bor%C3%A5s_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Rathaus%20Bor%C3%A5s.jpg, https://kommunsiffror.scb.se/?id1=1490&id2=null
http://www.wikidata.org/entity/Q500125,Härryda kommun,Point(12.116666666 57.666666666),http://www.harryda.se,Västra Götalands län,https://sv.wikipedia.org/wiki/H%C3%A4rryda_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Molnlycke-centrum.jpg, https://kommunsiffror.scb.se/?id1=1401&id2=null
http://www.wikidata.org/entity/Q500153,Marks kommun,Point(12.683333333 57.516666666),http://www.mark.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Marks_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Town%20of%20Skene%20Sweden.jpg, https://kommunsiffror.scb.se/?id1=1463&id2=null
http://www.wikidata.org/entity/Q500153,Marks kommun,Point(12.683333333 57.516666666),http://www.mark.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Marks_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Town%20of%20Skene%20Sweden.jpg, https://kommunsiffror.scb.se/?id1=1563&id2=null
http://www.wikidata.org/entity/Q501420,Sotenäs kommun,Point(11.25 58.366666666),http://www.sotenas.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Soten%C3%A4s_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kungshamns%20kyrka%2C%20den%2019%20aug%202006%2C%20bild%202.JPG, https://kommunsiffror.scb.se/?id1=1427&id2=null
http://www.wikidata.org/entity/Q501424,Strömstads kommun,Point(11.166666666 58.933333333),http://www.stromstad.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Str%C3%B6mstads_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Str%C3%B6mstads%20stadshus.jpg, https://kommunsiffror.scb.se/?id1=1486&id2=null
http://www.wikidata.org/entity/Q501428,Vara kommun,Point(12.95 58.266666666),http://www.vara.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Vara_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Vara%20kommunhus.JPG, https://kommunsiffror.scb.se/?id1=1470&id2=null
http://www.wikidata.org/entity/Q501428,Vara kommun,Point(12.95 58.266666666),http://www.vara.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Vara_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Vara%20kommunhus.JPG, https://kommunsiffror.scb.se/?id1=1660&id2=null
http://www.wikidata.org/entity/Q501432,Tibro kommun,Point(14.166666666 58.416666666),http://www.tibro.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tibro_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Erskine%20Tibro.JPG, https://kommunsiffror.scb.se/?id1=1662&id2=null
http://www.wikidata.org/entity/Q501432,Tibro kommun,Point(14.166666666 58.416666666),http://www.tibro.se,Västra Götalands län,https://sv.wikipedia.org/wiki/Tibro_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Erskine%20Tibro.JPG, https://kommunsiffror.scb.se/?id1=1472&id2=null
http://www.wikidata.org/entity/Q220881,Hällefors kommun,Point(14.516666666 59.766666666),https://www.hellefors.se/,Örebro län,https://sv.wikipedia.org/wiki/H%C3%A4llefors_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kommunalkontoret%20H%C3%A4llefors.JPG, https://kommunsiffror.scb.se/?id1=1863&id2=null
http://www.wikidata.org/entity/Q285894,Nora kommun,Point(15.033333333 59.516666666),http://www.nora.se,Örebro län,https://sv.wikipedia.org/wiki/Nora_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Nora%20-%20KMB%20-%2016001000318304.jpg, https://kommunsiffror.scb.se/?id1=1884&id2=null
http://www.wikidata.org/entity/Q297718,Örebro kommun,Point(15.213333333 59.273888888),http://www.orebro.se,Örebro län,https://sv.wikipedia.org/wiki/%C3%96rebro_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/%C3%96rebro%20r%C3%A5dhus%2001.jpg, https://kommunsiffror.scb.se/?id1=1880&id2=null
http://www.wikidata.org/entity/Q514739,Ljusnarsbergs kommun,Point(14.983333333 59.866666666),https://www.ljusnarsberg.se/,Örebro län,https://sv.wikipedia.org/wiki/Ljusnarsbergs_kommun,http://commons.wikimedia.org/wiki/Special:FilePath/Kopparbergs%20centrum.jpg, https://kommunsiffror.scb.se/?id1=1864&id2=null
